id,answer,property_value,bleurt_score
Q7816621,1889,1889-08-24,0.5562626123428345
Q7177405,united kingdom of great britain and ireland,united kingdom of great britain and ireland,0.997732937335968
Q5018209,1986,1986-06-10,0.4474788308143616
Q6120126,,london borough of bexley,-0.05823954939842224
Q242653,lauren,lauren,0.8450908064842224
Q59574788,lesbian,lesbianism,0.20376695692539215
Q366664,drug trafficking,drug trafficker,0.7809332013130188
Q7152137,actor,film actor,0.13960686326026917
Q5606397,united state,united state,0.9919833540916443
Q3035904,united kingdom of great britain and ireland,united kingdom of great britain and ireland,0.997732937335968
Q600366,january 2006,2006-01-23,0.6163188815116882
Q7934397,1918,1918-10-01,0.3323543667793274
Q7279153,bell,bell,0.6944823265075684
Q2603037,united kingdom of great britain and ireland,united kingdom of great britain and ireland,0.997732937335968
Q723415,,anne shirley,0.005833730101585388
Q3098634,redondo beach,redondo beach,0.9692303538322449
Q299317,chicago,chicago,0.8835649490356445
Q1077865,burnaby,burnaby,1.0235016345977783
Q66970,actres,actor,0.15664337575435638
Q6832324,united state,united state,0.9919833540916443
Q24572827,actor,actor,0.5767977237701416
Q3117090,voice actor,actor,0.1728450059890747
Q6142088,ricketson,ricketson,0.9762229323387146
Q21070316,united state,united state,0.9919833540916443
Q21535528,bachelor of law,bachelor of law,0.939511775970459
Q183008,singer,songwriter,0.17880785465240479
Q2825063,argentina,united state,0.06138387322425842
Q6789468,oakland,oakland,1.024678111076355
Q7374,natural decline of health,natural cause,0.29128652811050415
Q2927620,artist,film director,0.03998547047376633
Q15821004,acting,actor,0.28165173530578613
Q3335593,actor,actor,0.5767977237701416
Q925826,,united kingdom,0.012348279356956482
Q2054051,storyteller,writer,0.1238543912768364
Q590830,shim,shim,0.9099779725074768
Q16586518,film director,film director,0.893515944480896
Q1382279,november 2012,2012-11-29,0.7407363057136536
Q138140,,australia,0.08237866312265396
Q7537329,educator,playwright,0.07021543383598328
Q7183985,new york city,new york city,0.9141663908958435
Q11892476,king edward vi handsworth,king edward vi handsworth,0.970619797706604
Q7046924,film actor,film actor,0.8629913330078125
Q2201303,"october 31, 1947",1947-10-31,0.7329190969467163
Q5997056,levine,levine,0.9459003806114197
Q257217,a star on the hollywood walk of fame,star on hollywood walk of fame,0.6741540431976318
Q2926413,actor,television actor,0.1935839205980301
Q456278,,united state,0.02185286581516266
Q5290461,july 1988,1988-07-21,0.6515957713127136
Q6289385,songwriter,songwriter,0.8348821401596069
Q12053713,film actor,film actor,0.8629913330078125
Q1279758,,university of iowa,-0.008132949471473694
Q7361157,1960,1960-04-15,0.3398832082748413
Q213257,franci holland school,franci holland school,1.0182451009750366
Q11833634,King,King,0.7311758399009705
Q15997486,,1947-07-23,0.06994808465242386
Q5815343,rafael reaño lozano,rafael reaño lozano,0.9914531707763672
Q735551,actor,actor,0.5767977237701416
Q6308181,film director,film director,0.893515944480896
Q3019012,worcester college,worcester college,0.9691551327705383
Q21475369,1976,1976-09-04,0.3909350335597992
Q1400238,maya forbe,maya forbe,0.9348092675209045
Q537193,1963,1963-01-30,0.5640701651573181
Q3806479,reseda,reseda,1.016140103340149
Q4104030,,voice,0.03794799745082855
Q2210676,actor,actor,0.5767977237701416
Q5932585,actor,actor,0.5767977237701416
Q100535,tkotsch,tkotsch,1.0284699201583862
Q2165519,actor,actor,0.5767977237701416
Q533655,film screenwriter,film screenwriter,0.9294096827507019
Q16929927,browne,browne,1.0243974924087524
Q2528786,1966,1966-01-07,0.3764943480491638
Q234512,actres,television actor,0.12972226738929749
Q5043441,carrera,carrera,0.7979307174682617
Q17198117,1988,1988-09-15,0.35907718539237976
Q22676797,september 2014,2014-10-03,0.7939805388450623
Q4980114,,united state,0.02185286581516266
Q271569,,alfred hitchcock,-0.021118059754371643
Q16015324,1934,1934-06-23,0.46192455291748047
Q8710798,2000-12-26,2000-12-26,0.991293728351593
Q721963,actor,television actor,0.1935839205980301
Q16223247,1985,1985-01-17,0.5070458054542542
Q6377093,van nuy,van nuy,0.9854817986488342
Q17312598,christopher cody cyru,christopher cody cyru,1.0256859064102173
Q21401929,oklahoma,oklahoma,1.0153052806854248
Q11856018,australia,united kingdom,0.13794425129890442
Q3237809,tennyson sander,tennyson sander,1.0156902074813843
Q16213032,actor,television actor,0.1935839205980301
Q272003,actres,actor,0.15664337575435638
Q50413739,january 1986,1986-01-15,0.6841914057731628
Q7493909,celina,celina,0.986406147480011
Q583363,actor,actor,0.5767977237701416
Q457927,actres,actor,0.15664337575435638
Q7340105,bristol old vic theatre school,bristol old vic theatre school,1.014917254447937
Q325805,,primetime emmy award,0.006485298275947571
Q4768605,actor,actor,0.5767977237701416
Q6274617,,1978-05-30,0.11102104187011719
Q5644909,united kingdom,united kingdom,0.9348112344741821
Q1174759,1927-08-01,1927-08-14,0.6123671531677246
Q7123440,actor,actor,0.5767977237701416
Q17312545,,noah cyru,0.001275375485420227
Q72832,singer,singer,0.7661882042884827
Q521903,winter haven,winter haven,0.9171489477157593
Q5386636,university of chicago law school,university of chicago law school,0.9278332591056824
Q5336234,dawn little sky,dawn little sky,0.9640098810195923
Q28726056,actor,actor,0.5767977237701416
Q547864,exsanguination,exsanguination,0.9809815287590027
Q5219198,"april 4, 1993",1993-04-04,0.7708648443222046
Q51792127,1901,+1901-00-00T00:00:00Z,0.2371024489402771
Q21551303,united state,united state,0.9919833540916443
Q4983484,dramatiki scholi M. vogiatzi – tragka,dramatiki scholi M. vogiatzi – tragka,1.0069633722305298
Q6763586,spring of 1949,1949-05-23,0.15944600105285645
Q272929,writer,writer,0.5618463158607483
Q511832,yolanda pecoraro,yolanda pecoraro,1.0714672803878784
Q711941,actor,actor,0.5767977237701416
Q5086138,united state,united state,0.9919833540916443
Q1190915,,united state,0.02185286581516266
Q167765,television actor,television actor,0.8891075253486633
Q23012787,,1972-10-03,0.05077528953552246
Q5606852,,voice,0.03794799745082855
Q16832268,attention deficit hyperactivity disorder,attention deficit hyperactivity disorder,0.9183677434921265
Q20804531,lake oswego high school,lake oswego high school,0.9835948348045349
Q5354053,actor,actor,0.5767977237701416
Q41450081,"march 4, 1949",1949-03-04,0.7751120328903198
Q987140,meritoriu artist of hungary,meritoriu artist of hungary,1.0213472843170166
Q449645,nile north high school,nile north high school,0.976033091545105
Q5125741,,1906-07-23,0.1148999035358429
Q2873225,,united state,0.02185286581516266
Q313470,boston,boston,0.8581417202949524
Q3218073,hollywood professional school,hollywood professional school,0.9226395487785339
Q3016419,,1955-03-03,0.10602883249521255
Q1541919,film actor,film actor,0.8629913330078125
Q1502946,actor,television actor,0.1935839205980301
Q5218554,,1978-02-09,0.05278322845697403
Q3188052,theatrical director,theatrical director,0.9713090062141418
Q6103779,"heart condition, often associated with myocardial infarction",myocardial infarction,0.3785301446914673
Q108270,,chinthurst school,-0.043120890855789185
Q6834509,minot,minot,0.9319965839385986
Q191088,nick jona,nick jona,0.9594817161560059
Q3703113,screenwriter,screenwriter,0.8943785429000854
Q81219,,1849-07-31,0.1032281145453453
Q7301658,actor,actor,0.5767977237701416
Q4924843,summer of 1878,1878-06-06,0.36791718006134033
Q1646159,rosemary lane,rosemary lane,0.9381241202354431
Q1702369,,voice,0.03794799745082855
Q5106980,"february 2, 1980",1983-02-02,0.7151466012001038
Q23762862,actor,actor,0.5767977237701416
Q542823,melchior,melchior,1.0294790267944336
Q219512,actor,stage actor,0.09086503833532333
Q323990,actor,actor,0.5767977237701416
Q7152984,united kingdom,united kingdom,0.9348112344741821
Q1781260,1936,1936-10-23,0.4518229365348816
Q16219082,,argentina,0.046846210956573486
Q20675942,glendale high school,glendale high school,1.0255751609802246
Q2067715,myocardial infarction,myocardial infarction,0.9637904763221741
Q5090086,united kingdom,united kingdom,0.9348112344741821
Q161877,singer,dancer,0.1433054357767105
Q2423759,actor,actor,0.5767977237701416
Q1890742,1929,1929-02-16,0.46008580923080444
Q5393788,,1883-01-13,0.10384280234575272
Q621490,,united state,0.02185286581516266
Q7493911,hillside memorial park,hillside memorial park,0.9230971932411194
Q23900490,san josé state university,san josé state university,0.9898515343666077
Q2573935,july 1941,1941-07-25,0.627223789691925
Q4908834,football,american football,0.27223408222198486
Q3997155,television actor,television actor,0.8891075253486633
Q4883666,actres,actor,0.15664337575435638
Q7145545,2007,2007-06-16,0.5162249803543091
Q18687797,,+1948-03-00T00:00:00Z,0.09622490406036377
Q373034,islam,islam,0.8064001202583313
Q558333,,2003-06-30,0.060975052416324615
Q130547,,take that,0.03302547335624695
Q26213681,actor,actor,0.5767977237701416
Q6175067,aberdeen,aberdeen,0.9931429028511047
Q43067479,actor,actor,0.5767977237701416
Q8018581,actor,actor,0.5767977237701416
Q4963861,director,film director,0.2628251016139984
Q251636,1978,1978-10-30,0.44360148906707764
Q708824,,gary busey,-0.0672743171453476
Q4858831,actres,film actor,0.08464165776968002
Q7087453,clark,clark,0.9168830513954163
Q107127,germany,germany,0.7367776036262512
Q265991,austin,austin,0.9044662117958069
Q648783,lo angele,lo angele,1.0596922636032104
Q4476096,actor,actor,0.5767977237701416
Q233529,,voice,0.03794799745082855
Q7506802,,united kingdom,0.012348279356956482
Q2141212,filmmaker,film director,0.18816611170768738
Q3058618,television producer,television producer,0.9139021039009094
Q16199200,1968,1968-08-20,0.5574166178703308
Q16879131,bristol,bristol,1.0029797554016113
Q1293264,actor,actor,0.5767977237701416
Q11892477,actres,actor,0.15664337575435638
Q2374962,bond,bond,0.6000886559486389
Q3809247,theater,playwright,-0.003801479935646057
Q4934598,united state,united state,0.9919833540916443
Q189599,patti hansen,patti hansen,1.0716601610183716
Q15733983,alexander,alexander,0.9110113978385925
Q6849834,"singer, record producer",record producer,0.5458693504333496
Q6384134,1940,1941-04-07,0.2697492837905884
Q266179,,1969-09-10,0.04101303964853287
Q5262397,actor,actor,0.5767977237701416
Q3680409,"september 18, 1918",1918-09-18,0.8137072920799255
Q52226160,,peter fonda,0.036069758236408234
Q3033995,united state,united state,0.9919833540916443
Q21208517,kneeland,kneeland,0.9283263683319092
Q313392,united state,united state,0.9919833540916443
Q17573167,mainstreet,mainstreet,0.9099389910697937
Q2437264,actor,actor,0.5767977237701416
Q18419251,new hampshire,new hampshire,0.9620963931083679
Q2929187,lawson,lawson,0.9240401983261108
Q24986040,,1994-12-26,0.030231758952140808
Q2248493,theatrical performer,stage actor,0.41209906339645386
Q6397171,united state,united state,0.9919833540916443
Q187545,earle grey award,earle grey award,1.0432792901992798
Q26508542,united state,united state,0.9919833540916443
Q434715,1978,1978-05-21,0.3318326473236084
Q4725874,performer,actor,0.18846160173416138
Q23932110,november 1999,1999-11-22,0.7008864879608154
Q18720275,model,model,0.5310764312744141
Q1331129,screenwriter,screenwriter,0.8943785429000854
Q5980608,2017,2017-10-13,0.4526509642601013
Q160318,prestigiou honor from indonesia,star of the republic of indonesia,0.294938325881958
Q2978146,playwright,playwright,0.9277148842811584
Q25078,officer of art and letter,officer of art and letter,0.9629741311073303
Q290103,,actor,0.02501051127910614
Q8015771,entertainer,television actor,0.11832275241613388
Q18156735,,northwestern university,0.0028199702501296997
Q6537047,actor,actor,0.5767977237701416
Q7823516,actor,actor,0.5767977237701416
Q429966,california,oakland,0.06824607402086258
Q17285029,chandler,house,0.017786160111427307
Q2846576,united kingdom,united kingdom,0.9348112344741821
Q7694668,united kingdom,united kingdom,0.9348112344741821
Q432833,1926,1926-04-12,0.4414535164833069
Q4102516,vainshtein,vainshtein,1.0157862901687622
Q675776,actor,television actor,0.1935839205980301
Q271385,1991,1991-05-31,0.3293650150299072
Q17087336,rutherford,rutherford,1.0308879613876343
Q16573695,1909,1909-01-03,0.47897136211395264
Q3082608,,united state,0.02185286581516266
Q5106798,united kingdom,united kingdom,0.9348112344741821
Q6711001,raul seixa,raul seixa,1.0668922662734985
Q3261579,united kingdom,united kingdom,0.9348112344741821
Q5296328,saint monica catholic high school,saint monica catholic high school,0.9572722315788269
Q1887670,milwaukee buck,milwaukee buck,1.020155429840088
Q5216474,vancouver,vancouver,0.9561751484870911
Q40363636,film director,film director,0.893515944480896
Q15352964,2013,2013-11-29,0.4413723945617676
Q6288865,january 1972,1972-01-01,0.7045570015907288
Q6267884,united state navy,united state navy,1.0541733503341675
Q21931962,actor,television actor,0.1935839205980301
Q5563216,,1893-02-09,0.12404832988977432
Q4964545,lynch,lynch,0.9381822943687439
Q2409242,gillingham,gillingham,0.9697231650352478
Q511547,fish,fish,0.7942091822624207
Q7301800,professional wrestler,professional wrestler,0.9463418126106262
Q23771354,,united state,0.02185286581516266
Q126513,"september 4, 2006",2006-09-04,0.8491048216819763
Q242778,hinson,Q37074601,0.035785987973213196
Q23012400,actor,actor,0.5767977237701416
Q1900896,actor,actor,0.5767977237701416
Q18684454,,united state,0.02185286581516266
Q463797,actor,actor,0.5767977237701416
Q5200119,actor,actor,0.5767977237701416
Q7188553,children's writer,children's writer,0.9304184317588806
Q55381062,united kingdom,united kingdom,0.9348112344741821
Q3820592,,tony award for best actres in a musical,-0.0009763240814208984
Q5547627,topeka,topeka,1.0195096731185913
Q5981944,,manhattan,-0.01835896074771881
Q853466,1962,1962-07-30,0.41482067108154297
Q443864,singer,singer,0.7661882042884827
Q659962,actor,film actor,0.13960686326026917
Q782528,music,music composing,0.19232764840126038
Q529541,lo angele,lo angele,1.0596922636032104
Q8062749,橋本 優子,橋本 優子,0.9985224604606628
Q11835403,film actor,film actor,0.8629913330078125
Q1052982,chicago,chicago,0.8835649490356445
Q2464687,united state,united state,0.9919833540916443
Q11975,ivor novello award,ivor novello award,1.0731176137924194
